34.7725," 113.7266,
-26.0471," 28.0812,
43.1479," 12.1097,
34.7725," 113.7266,
28.7137," -106.209,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
12.9721," 77.5933,
40.8364," -74.1403,
34.7725," 113.7266,
34.7725," 113.7266,
48.8138," 2.3873,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
48.8607," 2.3281,
34.7725," 113.7266,
34.7725," 113.7266,
44.0575," 12.5653,
8.9948," -79.523,
48.8582," 2.3387,
40.793," -74.0247,
34.7725," 113.7266,
34.7725," 113.7266,
43.4631," 11.8783,
34.7725," 113.7266,
25.7806," -80.1826,
34.0549," -118.2578,
34.7725," 113.7266,
34.7725," 113.7266,
36.3214," 127.4197,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
48.8582," 2.3387,
1.314," 103.6839,
-33.8242," 151.2059,
19.4357," -99.1438,
43.6547," -79.3623,
48.8582," 2.3387,
10.8142," 106.6438,
67.6104," 33.6716,
48.8582," 2.3387,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
23.1167," 113.25,
31.8642," 117.2865,
37.5985," 126.9783,
19.0748," 72.8856,
36.0288," 139.474,
34.7725," 113.7266,
41.8904," 12.5124,
-31.4015," -64.1803,
34.7725," 113.7266,
44.4028," 8.9448,
43.1479," 12.1097,
34.7725," 113.7266,
40.7157," -74,
34.7725," 113.7266,
38.7591," -77.0924,
52.374," 4.8897,
34.7725," 113.7266,
1.3667," 103.8,
40.8364," -74.1403,
34.7725," 113.7266,
37.3417," -121.9753,
39.9214," 32.8347,
22.5655," 88.3653,
24.6537," 46.7152,
37.751," -97.822,
53.1811," 44.056,
4.6493," -74.0617,
37.3417," -121.9753,
34.7725," 113.7266,
30.1709," -85.5796,
40.793," -74.0247,
50.1188," 8.6843,
22.2909," 114.15,
12.9721," 77.5933,
-1.7357," -48.9429,
53.5482," -113.4318,
37.751," -97.822,
39.1423," 117.1726,
36.7182," -4.4192,
40.8364," -74.1403,
31.0449," 121.4012,
25.8119," -80.2318,
34.7725," 113.7266,
35.5335," 129.3173,
34.7725," 113.7266,
50.1188," 8.6843,
48.8582," 2.3387,
34.7725," 113.7266,
12.9721," 77.5933,
19.2693," -99.6718,
34.7725," 113.7266,
16.8251," -99.764,
-12.9833," -38.5167,
16.0023," 105.9999,
34.7725," 113.7266,
38.9122," 121.6022,
34.7725," 113.7266,
34.7725," 113.7266,
-6.1741," 106.8296,
34.7725," 113.7266,
37.751," -97.822,
12.9721," 77.5933,
48.8543," 2.3527,
38.6583," -77.2481,
34.7725," 113.7266,
-6.9217," 107.6071,
45.3161," -73.8736,
34.7725," 113.7266,
45.3161," -73.8736,
10.8142," 106.6438,
40.7145," -74.0029,
37.3417," -121.9753,
37.5112," 126.9741,
37.3417," -121.9753,
48.8582," 2.3387,
52.374," 4.8897,
37.5985," 126.9783,
-7.4469," 112.7181,
34.7725," 113.7266,
35.6882," 139.7532,
8," -66,
34.7725," 113.7266,
1.3667," 103.8,
34.7725," 113.7266,
57.0261," 40.3589,
10.5048," -66.9208,
45.4995," -73.5848,
48.8543," 2.3527,
34.7725," 113.7266,
41.0214," 28.9948,
35," 105,
48.8582," 2.3387,
47.2145," -1.5512,
39.0481," -77.4728,
34.7725," 113.7266,
1.314," 103.6839,
10.4242," 106.4276,
10.8142," 106.6438,
34.7725," 113.7266,
12.25," 109.1833,
-6.175," 106.8286,
51.2993," 9.491,
34.7725," 113.7266,
20.0063," 77.006,
34.7725," 113.7266,
52.374," 4.8897,
34.7725," 113.7266,
12.9721," 77.5933,
-6.9261," 112.4148,
48.8607," 2.3281,
13.7442," 100.4608,
-7.2484," 112.7419,
14.9943," 103.1039,
34.7725," 113.7266,
42.9796," 47.5074,
34.7725," 113.7266,
43.6319," -79.3716,
31.0449," 121.4012,
24.6537," 46.7152,
40.7145," -74.0029,
42.8967," 71.3575,
50.1188," 8.6843,
34.7725," 113.7266,
34.7725," 113.7266,
49.5005," -117.2864,
48.8582," 2.3387,
34.7725," 113.7266,
1.314," 103.6839,
-23.6338," -45.4899,
52.374," 4.8897,
-34.8576," -56.1702,
41.8483," -87.6517,
4.6493," -74.0617,
1.314," 103.6839,
12.9721," 77.5933,
51.4964," -0.1224,
48.8543," 2.3527,
43.5486," -96.6332,
34.7725," 113.7266,
13.5333," 100.2833,
35.698," 51.4115,
39.9288," 116.3889,
40.793," -74.0247,
39.0481," -77.4728,
55.7386," 37.6068,
34.7725," 113.7266,
37.751," -97.822,
49.0745," -121.9826,
3.4384," -76.5232,
34.7725," 113.7266,
21.0313," 105.8516,
50.4543," 30.5251,
15.6972," 100.1379,
34.7725," 113.7266,
51.6592," 39.2269,
34.5997," 119.1594,
32.0617," 118.7778,
14.6477," 121.0493,
51.5064," -0.02,
48.8582," 2.3387,
34.7725," 113.7266,
13.7442," 100.4608,
35," 105,
34.7725," 113.7266,
39.1423," 117.1726,
34.7725," 113.7266,
34.7725," 113.7266,
-6.1741," 106.8296,
34.7725," 113.7266,
55.7386," 37.6068,
-6.175," 106.8286,
-22.8951," -47.0439,
50.2667," 127.5333,
14.6676," 121.0474,
48.8582," 2.3387,
34.7725," 113.7266,
34.7725," 113.7266,
48.8582," 2.3387,
46.2054," 6.1459,
34.7725," 113.7266,
34.7725," 113.7266,
33.1321," -95.5925,
13.7086," 100.4553,
48.8582," 2.3387,
40.8768," -74.0867,
30.6667," 104.0667,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
53.5866," -2.4354,
34.7725," 113.7266,
34.7725," 113.7266,
22.25," 114.1667,
16.0023," 105.9999,
40.3451," -75.0974,
48.8582," 2.3387,
48.8582," 2.3387,
15.0598," 102.2215,
48.8582," 2.3387,
51.521," -3.2037,
-17.7313," -48.6548,
40.8364," -74.1403,
30.5856," 114.2665,
34.7725," 113.7266,
10.8142," 106.6438,
34.7725," 113.7266,
55.7527," 37.6172,
43.6547," -79.3623,
34.7725," 113.7266,
34.0549," -118.2578,
34.7725," 113.7266,
34.7725," 113.7266,
1.314," 103.6839,
-19.8975," -43.9625,
-6.1741," 106.8296,
48.8607," 2.3281,
31.4909," 74.3681,
34.7725," 113.7266,
31.0449," 121.4012,
34.7725," 113.7266,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
34.7725," 113.7266,
-6.9932," 110.4215,
-26.2309," 28.0583,
34.7725," 113.7266,
34.7725," 113.7266,
53.9168," 30.3449,
34.7725," 113.7266,
34.7725," 113.7266,
22.2909," 114.15,
34.7725," 113.7266,
34.7725," 113.7266,
41.9025," -87.6726,
34.7725," 113.7266,
-20.3473," -41.9334,
19.0384," -98.2018,
3.5847," 98.6629,
34.7725," 113.7266,
40.7279," -73.9966,
34.7725," 113.7266,
41.3891," 2.1611,
-29.6153," -52.411,
25.0478," 121.5318,
31.0449," 121.4012,
51.521," -3.2037,
34.7725," 113.7266,
37.5112," 126.9741,
34.7725," 113.7266,
8," -66,
35.5819," 139.7663,
37.751," -97.822,
51.2993," 9.491,
43.6319," -79.3716,
1.314," 103.6839,
22.2909," 114.15,
34.7725," 113.7266,
40.8364," -74.1403,
34.7725," 113.7266,
40.8364," -74.1403,
31.0449," 121.4012,
37.5112," 126.9741,
34.7725," 113.7266,
39.1423," 117.1726,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
13," 105,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
34.7725," 113.7266,
1.314," 103.6839,
6.2529," -75.5646,
48.8582," 2.3387,
34.7725," 113.7266,
48.8582," 2.3387,
48.8582," 2.3387,
-19.8975," -43.9625,
34.7725," 113.7266,
24.6537," 46.7152,
51.5087," -0.0874,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
40.8364," -74.1403,
31.0449," 121.4012,
48.8582," 2.3387,
37.7751," -122.4193,
37.751," -97.822,
34.7725," 113.7266,
49.4716," 10.9961,
37.7353," -122.3732,
12.9721," 77.5933,
48.8543," 2.3527,
-6.9217," 107.6071,
30," 70,
53.4186," 59.0472,
55.7386," 37.6068,
41.95," 24.2167,
39.0481," -77.4728,
53.3597," 83.758,
1.2929," 103.8547,
-6.1741," 106.8296,
26.0614," 119.3061,
34.7725," 113.7266,
40.7145," -74.0029,
50.0971," 8.5952,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
-25.2448," -54.1119,
40.793," -74.0247,
34.7725," 113.7266,
56.0825," 63.6436,
40.8364," -74.1403,
50.1103," 8.7147,
36.8321," -119.825,
34.7725," 113.7266,
13.85," 100.4333,
34.7725," 113.7266,
56.2296," 51.0617,
22.2909," 114.15,
31.0449," 121.4012,
31.4909," 74.3681,
48.8582," 2.3387,
37.3417," -121.9753,
12.9721," 77.5933,
45.4995," -73.5848,
37.5333," 121.4,
36.8307," -76.3146,
12.9721," 77.5933,
44.9154," -0.427,
34.7725," 113.7266,
34.7725," 113.7266,
55.7386," 37.6068,
1.2929," 103.8547,
34.7725," 113.7266,
10.5228," 123.7401,
22.2909," 114.15,
1.314," 103.6839,
-6.1741," 106.8296,
37.3417," -121.9753,
37.751," -97.822,
48.8582," 2.3387,
34.7725," 113.7266,
50.1188," 8.6843,
-13.923," -40.0837,
48.8582," 2.3387,
34.7725," 113.7266,
43.4631," 11.8783,
34.7725," 113.7266,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
50.429," 7.3986,
24.8065," 120.9706,
48.8582," 2.3387,
30.5856," 114.2665,
43.6952," -79.5627,
35.698," 51.4115,
35.0644," -89.6759,
30.0778," 31.2852,
6," 12,
20.8567," 106.6826,
53.8996," 27.5678,
34.7725," 113.7266,
34.7725," 113.7266,
50.039," 19.2341,
34.7725," 113.7266,
45.0194," 4.9225,
-7.3263," 108.221,
28.6504," 77.2372,
26.0614," 119.3061,
45.5063," -73.5794,
49.405," 11.1617,
48.8582," 2.3387,
22.2909," 114.15,
37.2859," 127.0099,
20.0063," 77.006,
35.69," 139.69,
34.7725," 113.7266,
34.7725," 113.7266,
45.3102," -122.967,
39.9288," 116.3889,
34.7725," 113.7266,
34.7725," 113.7266,
37.3417," -121.9753,
51.6592," 39.2269,
-6.1741," 106.8296,
1.314," 103.6839,
28.4127," 77.3136,
1.314," 103.6839,
34.7725," 113.7266,
6.2529," -75.5646,
34.7725," 113.7266,
34.7725," 113.7266,
42.9818," 141.3303,
20.0063," 77.006,
48.8582," 2.3387,
34.7725," 113.7266,
40.7064," -73.9473,
34.7725," 113.7266,
34.7725," 113.7266,
43.6319," -79.3716,
41," 64,
34.7725," 113.7266,
45.3161," -73.8736,
16.0023," 105.9999,
34.0584," -118.278,
21.31," 105.5967,
34.7725," 113.7266,
40.793," -74.0247,
1.2725," 103.8518,
-6.1741," 106.8296,
34.7725," 113.7266,
48.8582," 2.3387,
37.2941," -121.8996,
21.0313," 105.8516,
34.7725," 113.7266,
28.6331," 77.2207,
43.4631," 11.8783,
13.7086," 100.4553,
34.7725," 113.7266,
34.7725," 113.7266,
44.5647," 27.3633,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
39.9653," -83.0235,
34.7725," 113.7266,
52.3006," 4.9479,
34.7725," 113.7266,
23.1167," 113.25,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
12.9721," 77.5933,
-6.175," 106.8286,
34.7725," 113.7266,
-6.3421," 106.5018,
52.374," 4.8897,
34.7725," 113.7266,
34.7725," 113.7266,
55.7527," 37.6172,
-6.1741," 106.8296,
52.374," 4.8897,
-32.8836," -68.8141,
17.6801," 83.2016,
15.6454," 100.2218,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
-4.2167," -38.5833,
48.8582," 2.3387,
47.4984," 19.0404,
34.7725," 113.7266,
45.4675," 16.3868,
48.8582," 2.3387,
-33.8591," 151.2002,
34.7725," 113.7266,
25.0389," 102.7183,
44.0827," 9.8306,
1.314," 103.6839,
48.8582," 2.3387,
22.25," 114.1667,
40.7308," -73.9975,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
40.793," -74.0247,
48.8582," 2.3387,
-37.81," 144.9644,
28.8107," 113.0662,
48.8582," 2.3387,
34.7725," 113.7266,
48.8582," 2.3387,
40.7145," -74.0029,
31.5707," 120.2875,
55.7386," 37.6068,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
50.6974," 3.178,
51.3577," 0.1291,
42.683," 23.3175,
39.9288," 116.3889,
43.5477," 11.0392,
34.7725," 113.7266,
48.8543," 2.3527,
34.7725," 113.7266,
-6.175," 106.8286,
48.8582," 2.3387,
47.4841," -3.1196,
34.7725," 113.7266,
37.3417," -121.9753,
41.3891," 2.1611,
50.1188," 8.6843,
34.7725," 113.7266,
24.0709," 120.5419,
24.1469," 120.6839,
-6.1741," 106.8296,
19.197," 72.9635,
10.8142," 106.6438,
19.0748," 72.8856,
48.8582," 2.3387,
-30.1156," -51.1653,
48.8582," 2.3387,
34.7725," 113.7266,
21.0313," 105.8516,
34.7725," 113.7266,
51.2993," 9.491,
48.8582," 2.3387,
44.0931," 6.0081,
24.1469," 120.6839,
40.7145," -74.0029,
52.3824," 4.8995,
48.8582," 2.3387,
48.8582," 2.3387,
43.5462," 1.4749,
34.7725," 113.7266,
48.3245," 21.5738,
34.7725," 113.7266,
34.7725," 113.7266,
-23.5475," -46.6361,
40.8364," -74.1403,
-6.1741," 106.8296,
34.7725," 113.7266,
-22.9035," -47.0565,
34.7725," 113.7266,
21.0313," 105.8516,
-23.63," -46.6322,
7.5611," 99.5417,
49.405," 11.1617,
-6.1741," 106.8296,
54.7065," 20.511,
50.9804," -114.1015,
13.7442," 100.4608,
39.0728," 114.8731,
-23.5475," -46.6361,
34.7725," 113.7266,
36.066," 120.3694,
34.7725," 113.7266,
29.0744," 31.0978,
34.7725," 113.7266,
40.4143," -3.7016,
34.7725," 113.7266,
34.7725," 113.7266,
36.6621," 117.0104,
-12.0464," -77.0428,
22.25," 114.1667,
34.7725," 113.7266,
48.8607," 2.3281,
34.7725," 113.7266,
51.5164," -0.093,
-33.5," -70.6667,
35.1238," -76.9863,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
52.374," 4.8897,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
55.7527," 37.6172,
37.3417," -121.9753,
-31.9633," 115.8608,
34.7725," 113.7266,
48.8582," 2.3387,
51.5353," -0.6658,
34.7725," 113.7266,
34.0544," -118.244,
22.25," 114.1667,
35.6882," 139.7532,
16.0023," 105.9999,
37.751," -97.822,
41.6006," -93.6112,
56.1635," 15.5797,
34.7725," 113.7266,
42.4567," -71.3747,
34.7725," 113.7266,
34.7725," 113.7266,
48.8607," 2.3281,
43.88," 125.3228,
34.7725," 113.7266,
40.0818," -82.9665,
37.3417," -121.9753,
-22.8305," -43.2192,
34.7725," 113.7266,
55.7386," 37.6068,
20.0063," 77.006,
48.8582," 2.3387,
34.7725," 113.7266,
40.8364," -74.1403,
34.7725," 113.7266,
16.0023," 105.9999,
48.8582," 2.3387,
49.405," 11.1617,
34.7725," 113.7266,
18.5213," 73.8523,
34.7725," 113.7266,
34.7725," 113.7266,
30.0778," 31.2852,
15," 30,
45.5063," -73.5794,
38.7174," -9.1321,
40.8364," -74.1403,
19.0397," 73.0141,
35.6882," 139.7532,
18.5213," 73.8523,
-17.815," 31.0478,
34.7725," 113.7266,
53," 28,
40.5511," -74.4606,
34.7725," 113.7266,
34.7725," 113.7266,
50.1188," 8.6843,
43.4631," 11.8783,
48.8582," 2.3387,
28.4597," 77.0282,
48.8582," 2.3387,
50.1188," 8.6843,
50.1188," 8.6843,
50.1188," 8.6843,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
35.6882," 139.7532,
50.2649," 28.6767,
-6.2352," 106.9922,
3.4384," -76.5232,
33.8303," -118.3795,
48.8582," 2.3387,
-37.7845," 145.0083,
34.7725," 113.7266,
-8.0102," -34.9503,
48.8582," 2.3387,
43.6547," -79.3623,
43.4631," 11.8783,
34.7725," 113.7266,
40.8364," -74.1403,
17.2894," 74.1818,
48.8582," 2.3387,
45.3161," -73.8736,
34.7725," 113.7266,
39.9288," 116.3889,
37.3417," -121.9753,
1.314," 103.6839,
-23.63," -46.6322,
48.8582," 2.3387,
48.8582," 2.3387,
34.7725," 113.7266,
35.1003," 129.0442,
1.314," 103.6839,
40.793," -74.0247,
22.25," 114.1667,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
37.2859," 127.0099,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
37.3392," -77.4175,
31.0449," 121.4012,
35.698," 51.4115,
21.0313," 105.8516,
34.7725," 113.7266,
52.2394," 21.0362,
37.751," -97.822,
-9.9757," -67.8134,
51.49," 7.2493,
57.5864," 48.9569,
47.4984," 19.0404,
37.7353," -122.3732,
48.8582," 2.3387,
48.8582," 2.3387,
48.8582," 2.3387,
53.5039," -2.1959,
1.314," 103.6839,
34.7725," 113.7266,
34.7725," 113.7266,
1.2929," 103.8547,
34.7725," 113.7266,
29.6009," -95.224,
34.7725," 113.7266,
34.7725," 113.7266,
38.6583," -77.2481,
55.7527," 37.6172,
-20.0735," -43.8957,
37.7751," -122.4193,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
39.0481," -77.4728,
34.7725," 113.7266,
50.4543," 30.5251,
34.7725," 113.7266,
30.6329," 120.5608,
35.5335," 129.3173,
37.5985," 126.9783,
34.7725," 113.7266,
16.0023," 105.9999,
48.8582," 2.3387,
52.3006," 4.9479,
10.8142," 106.6438,
37.7353," -122.3732,
48.8582," 2.3387,
51.4192," -0.084,
37.3417," -121.9753,
53.0333," 8.5333,
-6.1741," 106.8296,
29.6876," -95.4049,
48.9999," 2.092,
-1.9998," -77.4966,
48.8543," 2.3527,
46.8," 0.5333,
34.7725," 113.7266,
34.7725," 113.7266,
40.8364," -74.1403,
34.7725," 113.7266,
40.7145," -74.0029,
13," 105,
12.9721," 77.5933,
34.7725," 113.7266,
50.1188," 8.6843,
-0.2143," -78.5017,
34.7725," 113.7266,
22.9908," 120.2133,
41.8904," 12.5124,
13.086," 80.2751,
34.7725," 113.7266,
34.7725," 113.7266,
-6.175," 106.8286,
47.6833," 17.6351,
48.8582," 2.3387,
34.7725," 113.7266,
28.5788," 77.3321,
1.314," 103.6839,
4.6493," -74.0617,
48.8582," 2.3387,
43.4631," 11.8783,
34.7725," 113.7266,
34.7725," 113.7266,
46.1655," 14.3063,
-25.5026," -49.2916,
23.1167," 113.25,
39.9653," -83.0235,
37.4461," 126.8652,
-12.0464," -77.0428,
41.725," 1.8266,
35.6882," 139.7532,
48.8607," 2.3281,
43.4631," 11.8783,
34.7725," 113.7266,
48.8582," 2.3387,
34.7725," 113.7266,
29.9596," 31.2592,
48.8543," 2.3527,
-6.177," 106.6284,
-7.8144," -35.8818,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
48.8071," 44.5814,
48.8582," 2.3387,
13.7594," 100.4889,
48.8543," 2.3527,
1.314," 103.6839,
34.7725," 113.7266,
40.8364," -74.1403,
34.7725," 113.7266,
43.6319," -79.3716,
52.3824," 4.8995,
34.7725," 113.7266,
51.5353," -0.6658,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
33.0951," -96.8805,
48.8543," 2.3527,
34.7725," 113.7266,
-6.175," 106.8286,
48.8582," 2.3387,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
16.8358," 100.2518,
34.7725," 113.7266,
34.7725," 113.7266,
39.9288," 116.3889,
34.7725," 113.7266,
43.6319," -79.3716,
34.7725," 113.7266,
48.8582," 2.3387,
48.8582," 2.3387,
34.7725," 113.7266,
40.3599," -74.0389,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
23.1167," 113.25,
23.1167," 113.25,
34.7725," 113.7266,
41.864," -88.0671,
-6.175," 106.8286,
40.7064," -73.9473,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
28.4597," 77.0282,
48.8582," 2.3387,
-25.5026," -49.2916,
48.8582," 2.3387,
51.2993," 9.491,
1.314," 103.6839,
55.7386," 37.6068,
18.5213," 73.8523,
19.0748," 72.8856,
6.2529," -75.5646,
34.7725," 113.7266,
34.7725," 113.7266,
21.0313," 105.8516,
34.7725," 113.7266,
34.7725," 113.7266,
37.751," -97.822,
5.6484," -0.187,
48.8582," 2.3387,
34.7725," 113.7266,
37.3417," -121.9753,
31.9014," 35.1999,
51.5164," -0.093,
-34.5098," -58.765,
37.7353," -122.3732,
37.751," -97.822,
1.314," 103.6839,
37.3009," 127.6351,
22.25," 114.1667,
12.9721," 77.5933,
-25.4202," -49.2762,
35.69," 139.69,
53.8996," 27.5678,
-21.736," -44.7983,
50.9266," -113.9726,
40.793," -74.0247,
34.7725," 113.7266,
28.1783," 113.1117,
48.8607," 2.3281,
37.751," -97.822,
37.5112," 126.9741,
1.314," 103.6839,
48.8582," 2.3387,
-23.63," -46.6322,
34.7725," 113.7266,
37.5985," 126.9783,
43.6547," -79.3623,
25.0478," 121.5318,
14.5243," -90.7587,
34.7725," 113.7266,
40.7279," -73.9966,
30.4856," -90.0977,
34.7725," 113.7266,
37.4965," 127.0088,
37.5985," 126.9783,
25.5972," -80.4048,
52.374," 4.8897,
40.8364," -74.1403,
37.8333," -121.9209,
34.7725," 113.7266,
34.7725," 113.7266,
55.7527," 37.6172,
21.0313," 105.8516,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
51.5164," -0.093,
30.294," 120.1619,
48.8582," 2.3387,
37.3387," -121.8914,
48.8582," 2.3387,
43.6547," -79.3623,
37.751," -97.822,
-24.9833," 25.35,
26.0614," 119.3061,
34.7725," 113.7266,
45.9968," 24.997,
34.7725," 113.7266,
22.2909," 114.15,
28.4597," 77.0282,
31.0449," 121.4012,
-12.8665," -38.4858,
43.6319," -79.3716,
37.4562," 126.7288,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
-5.152," 119.437,
32.0617," 118.7778,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
52.374," 4.8897,
40.8364," -74.1403,
34.7725," 113.7266,
40.793," -74.0247,
34.7725," 113.7266,
37.4663," 126.9455,
50.1188," 8.6843,
34.7725," 113.7266,
22.25," 114.1667,
22.9908," 120.2133,
45.0355," 38.975,
30.5856," 114.2665,
34.7725," 113.7266,
34.7725," 113.7266,
55.7386," 37.6068,
22.2909," 114.15,
48.8582," 2.3387,
43.2638," 76.9293,
37.751," -97.822,
1.2929," 103.8547,
10.8142," 106.6438,
42.0983," 25.2124,
22.25," 114.1667,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
43.0908," -77.4348,
34.7725," 113.7266,
36.0327," 129.366,
1.314," 103.6839,
1.2929," 103.8547,
34.7725," 113.7266,
18.5213," 73.8523,
59.2833," 30.6333,
38.7095," -78.1539,
34.7725," 113.7266,
35.698," 51.4115,
34.7725," 113.7266,
34.7725," 113.7266,
-22.8305," -43.2192,
37.3388," -121.8914,
39.9241," -105.0639,
37.751," -97.822,
34.7725," 113.7266,
31.0449," 121.4012,
34.7725," 113.7266,
37.751," -97.822,
16.0023," 105.9999,
37.751," -97.822,
50.1188," 8.6843,
50.1188," 8.6843,
3.4384," -76.5232,
52.5275," 5.727,
37.7751," -122.4193,
49.405," 11.1617,
34.7725," 113.7266,
34.7725," 113.7266,
47.4919," 19.05,
31.3247," 75.5811,
35," 105,
43.6547," -79.3623,
39.4799," -76.2955,
48.8582," 2.3387,
1.314," 103.6839,
39.9288," 116.3889,
34.7725," 113.7266,
45.0194," 4.9225,
21.0313," 105.8516,
41.4493," -85.9945,
38.6583," -77.2481,
22.2909," 114.15,
34.7725," 113.7266,
12.9721," 77.5933,
10.8142," 106.6438,
34.7725," 113.7266,
34.7725," 113.7266,
50.1188," 8.6843,
34.7725," 113.7266,
34.7725," 113.7266,
40.8364," -74.1403,
34.7725," 113.7266,
34.7725," 113.7266,
25.0478," 121.5318,
40.7064," -73.9473,
12.9721," 77.5933,
-31.4015," -64.1803,
39.2171," -77.6511,
34.7725," 113.7266,
25.0389," 102.7183,
38.6583," -77.2481,
34.7725," 113.7266,
12.9721," 77.5933,
41.1078," 121.1417,
28.6331," 77.2207,
30.6667," 104.0667,
47.3864," -122.1874,
37.3931," -121.962,
34.7725," 113.7266,
26.2684," 73.0059,
48.8582," 2.3387,
-6.175," 106.8286,
34.7725," 113.7266,
30.0778," 31.2852,
34.7725," 113.7266,
55.7386," 37.6068,
34.7725," 113.7266,
22.2909," 114.15,
34.7725," 113.7266,
10.5048," -66.9208,
34.7725," 113.7266,
1.314," 103.6839,
-12.0464," -77.0428,
-8.1136," -35.0145,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
55.7386," 37.6068,
31.9987," 119.5784,
34.7725," 113.7266,
52.374," 4.8897,
55.7386," 37.6068,
48.8582," 2.3387,
17.3846," 78.4574,
34.7725," 113.7266,
43.6319," -79.3716,
34.7725," 113.7266,
34.7725," 113.7266,
35," 105,
-25.757," 28.1443,
34.7725," 113.7266,
35," 105,
34.7725," 113.7266,
35.698," 51.4115,
1.314," 103.6839,
-12.8425," -38.3273,
43.6319," -79.3716,
49.405," 11.1617,
-23.63," -46.6322,
48.8582," 2.3387,
37.9842," 23.7353,
55.7386," 37.6068,
40.7308," -73.9975,
25.0478," 121.5318,
-6.1741," 106.8296,
37.3417," -121.9753,
40.7064," -73.9473,
40.8364," -74.1403,
40.793," -74.0247,
51.5405," 0.7293,
31.6863," 118.5077,
34.7725," 113.7266,
34.7725," 113.7266,
51.5353," -0.6658,
40.7145," -74.0029,
50.1188," 8.6843,
37.751," -97.822,
37.778," -121.2316,
37.1825," 126.8783,
42.0336," 24.1385,
22.2909," 114.15,
48.8582," 2.3387,
48.8582," 2.3387,
54.5309," 36.27,
17.3846," 78.4574,
34.7725," 113.7266,
-37.1833," -62.7333,
11.6538," 78.1554,
1.2929," 103.8547,
34.7725," 113.7266,
31.3041," 120.5954,
48," 68,
-1.9998," -77.4966,
40.8364," -74.1403,
48.8582," 2.3387,
34.7725," 113.7266,
35.698," 51.4115,
51.5353," -0.6658,
19.4761," -99.2487,
51.2993," 9.491,
39.9288," 116.3889,
55.7527," 37.6172,
41.3949," 2.1756,
50.4543," 30.5251,
48.8582," 2.3387,
43.6319," -79.3716,
52.374," 4.8897,
55.7386," 37.6068,
48.8582," 2.3387,
48.8582," 2.3387,
43.6319," -79.3716,
16.0023," 105.9999,
12.9721," 77.5933,
40.7308," -73.9975,
38.7095," -78.1539,
34.7725," 113.7266,
44," 18,
44.7807," 10.8793,
49.405," 11.1617,
51.5353," -0.6658,
50.1188," 8.6843,
34.7725," 113.7266,
48.8582," 2.3387,
48.8582," 2.3387,
47.2361," 39.7189,
55.7527," 37.6172,
40.8364," -74.1403,
48.0741," 18.9495,
37.5923," 126.9675,
34.7725," 113.7266,
43.4631," 11.8783,
22.25," 114.1667,
34.7725," 113.7266,
34.7725," 113.7266,
34.7725," 113.7266,
-6.177," 106.6284,
53.3997," 49.4953,
3.1305," -76.3955,
2.5," 112.5,
43.6547," -79.3623,
31.0449," 121.4012,
34.7725," 113.7266,
34.7725," 113.7266,
